block,session_id,user_id,Date(createdAt),date(updatedAt)
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10568,16458,2019-09-03,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10570,16460,2019-09-03,2020-04-27
"""BLOCK_d32c3380-4ef2-404a-acd3-f71634a1179c""",10568,16458,2019-09-03,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",10568,16458,2019-09-03,2020-04-27
"""BLOCK_d32c3380-4ef2-404a-acd3-f71634a1179c""",10568,16458,2019-09-03,2020-04-27
"""BLOCK_f9f235c2-ed45-435a-8836-80779172b76b""",10568,16458,2019-09-03,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",10570,16460,2019-09-03,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10579,16468,2019-09-03,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",10579,16468,2019-09-03,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10580,16469,2019-09-03,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10580,16469,2019-09-03,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",10580,16469,2019-09-03,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10581,16470,2019-09-03,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10584,16474,2019-09-03,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10587,16477,2019-09-04,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10587,16477,2019-09-04,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10587,16477,2019-09-04,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10587,16477,2019-09-04,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10587,16477,2019-09-04,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10587,16477,2019-09-04,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10588,16478,2019-09-04,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10588,16478,2019-09-04,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10594,16484,2019-09-05,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10594,16484,2019-09-05,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10594,16484,2019-09-05,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_a43dc9f7-9bbc-4610-8f46-63a9003a8ab4""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10597,16487,2019-09-05,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_b7642c45-be23-4a08-8d33-59cbf7f7d128""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_300dc62d-4ab0-47c4-8ecc-7acfa44bbe3e""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10599,16489,2019-09-05,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_3ae68d73-6673-4853-bfa4-f81f1a7c92c6""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_ba8a7940-d127-4967-8fd6-5951548030e7""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",10598,16488,2019-09-05,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10602,16492,2019-09-06,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",10604,16494,2019-09-08,2020-04-27
"""BLOCK_51a78176-0168-451a-b2c2-9dd425c73e3e""",10604,16494,2019-09-08,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_d9b5ff69-a17a-498a-bedb-0b4df4208fd3""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_239e25c4-0082-4f63-bf6f-f8eac8643675""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_300dc62d-4ab0-47c4-8ecc-7acfa44bbe3e""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_0afbf3f8-6af2-4d52-84aa-bffc0cc63373""",10609,16500,2019-09-08,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10614,16505,2019-09-09,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10614,16505,2019-09-09,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10614,16505,2019-09-09,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10621,16512,2019-09-10,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10622,16513,2019-09-10,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10618,16509,2019-09-10,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_613a9a32-9a11-41e4-aaba-1a02dde64314""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10625,16515,2019-09-10,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10627,16516,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10627,16516,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10627,16516,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10629,16517,2019-09-11,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10630,16518,2019-09-11,2020-04-27
"""BLOCK_613a9a32-9a11-41e4-aaba-1a02dde64314""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10632,16519,2019-09-11,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_300dc62d-4ab0-47c4-8ecc-7acfa44bbe3e""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_613a9a32-9a11-41e4-aaba-1a02dde64314""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_e74f57dc-dfdb-4699-98f8-80936222792e""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10634,16520,2019-09-11,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10639,16523,2019-09-11,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10642,16526,2019-09-11,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10642,16526,2019-09-11,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10642,16526,2019-09-11,2020-04-27
"""BLOCK_d9b5ff69-a17a-498a-bedb-0b4df4208fd3""",10642,16526,2019-09-11,2020-04-27
"""BLOCK_3ecac204-9a73-48a0-97d0-e1118700abf9""",10642,16526,2019-09-11,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10643,16527,2019-09-11,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10645,16529,2019-09-12,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10650,16534,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_300dc62d-4ab0-47c4-8ecc-7acfa44bbe3e""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10648,16532,2019-09-12,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",10655,16536,2019-09-12,2020-04-27
"""BLOCK_00c45bc7-4cc0-4006-b3dd-9f8422992f85""",10658,16538,2019-09-12,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",10658,16538,2019-09-12,2020-04-27
